,true_mask_path,pred_mask_path,review,true_mask_pixels,pred_mask_pixels,DICE,JACRD,AUC,KAPPA,RNDIND,ADJRIND,ICCORR,VOLSMTY,MUTINF,HDRFDST,MAHLNBS,VARINFO,GCOERR,PROBDST,SNSVTY,SPCFTY,PRCISON,FMEASR,ACURCY,FALLOUT,TP,FP,TN,FN,REFVOL,SEGVOL
88,dataset/Expert/00012829_004_expert.png,dataset/sample_3/00012829_004_s3.png,4,11132,15792,0.403209,0.252512,0.738807,0.395683,0.969822,0.389462,0.403149,0.826920,0.022244,69.310894,1.851016,0.153088,0.024131,0.005804,0.487603,0.990010,0.343718,0.403209,0.984676,0.009990,5428,10364,1027080,5704,11132,15792
89,dataset/Expert/00012892_010_expert.png,dataset/sample_3/00012892_010_s3.png,4,25888,14445,0.407359,0.255776,0.655618,0.396690,0.955448,0.387292,0.407270,0.716287,0.030372,333.000000,1.668029,0.211165,0.034049,0.005705,0.317328,0.993908,0.568709,0.407359,0.977204,0.006092,8215,6230,1016458,17673,25888,14445
90,dataset/Expert/00013337_000_expert.png,dataset/sample_3/00013337_000_s3.png,3,85796,125271,0.594342,0.422821,0.833053,0.550705,0.850026,0.495750,0.594023,0.812974,0.140634,354.000000,1.095577,0.655125,0.132976,0.002677,0.731071,0.935034,0.500698,0.594342,0.918345,0.064966,62723,62548,900232,23073,85796,125271
91,dataset/Expert/00013673_001_expert.png,dataset/sample_3/00013673_001_s3.png,4,15899,5904,0.336651,0.202393,0.614334,0.331159,0.972794,0.326495,0.336597,0.541577,0.016425,561.344814,0.965000,0.130665,0.018611,0.007727,0.230832,0.997837,0.621612,0.336651,0.986207,0.002163,3670,2234,1030443,12229,15899,5904
92,dataset/Expert/00013685_000_expert.png,dataset/sample_3/00013685_000_s3.png,4,21774,5763,0.418564,0.264673,0.632337,0.413466,0.969928,0.406984,0.418505,0.418564,0.031856,427.276257,0.773207,0.131173,0.019311,0.005448,0.264673,1.000000,1.000000,0.418564,0.984731,0.000000,5763,0,1026802,16011,21774,5763
93,dataset/Expert/00013751_003_expert.png,dataset/sample_3/00013751_003_s3.png,5,19953,8281,0.351420,0.213165,0.622703,0.344099,0.965683,0.337925,0.351352,0.586598,0.020349,450.201066,1.202612,0.161761,0.024175,0.007238,0.248634,0.996772,0.599082,0.351420,0.982536,0.003228,4961,3320,1025303,14992,19953,8281
94,dataset/Expert/00013911_021_expert.png,dataset/sample_3/00013911_021_s3.png,5,140292,377300,0.480529,0.316248,0.803974,0.354649,0.618664,0.203755,0.479524,0.542095,0.135022,192.000000,0.610635,1.240240,0.350760,0.004239,0.886430,0.721518,0.329602,0.480529,0.743582,0.278482,124359,252941,655343,15933,140292,377300
95,dataset/Expert/00013951_001_expert.png,dataset/sample_3/00013951_001_s3.png,3,1651,3264,0.671821,0.505821,0.999230,0.671133,0.996928,0.670096,0.671815,0.671821,0.013817,19.798990,0.222001,0.019701,0.002316,0.001916,1.000000,0.998459,0.505821,0.671821,0.998462,0.001541,1651,1613,1045312,0,1651,3264
96,dataset/Expert/00013977_005_expert.png,dataset/sample_3/00013977_005_s3.png,1,47844,22750,0.000000,0.000000,0.488633,0,0.874417,0,0,0.644531,0.001478,546.260011,5.712971,0.415429,0.088527,0,0.000000,0.977267,0.000000,0.000000,0.932676,0.022733,0,22750,977982,47844,47844,22750
97,dataset/Expert/00013991_000_expert.png,dataset/sample_3/00013991_000_s3.png,4,6637,10272,0.785026,0.646125,0.998256,0.783360,0.993091,0.780600,0.785012,0.785026,0.046148,27.802878,0.091980,0.042474,0.005706,0.001074,1.000000,0.996511,0.646125,0.785026,0.996533,0.003489,6637,3635,1038304,0,6637,10272
98,dataset/Expert/00014015_003_expert.png,dataset/sample_3/00014015_003_s3.png,3,42433,49680,0.652090,0.483779,0.844124,0.636211,0.940743,0.614983,0.651971,0.921325,0.106724,97.862148,0.933901,0.306138,0.053568,0.002092,0.707775,0.980473,0.604529,0.652090,0.969438,0.019527,30033,19647,986496,12400,42433,49680
99,dataset/Expert/00014251_029_expert.png,dataset/sample_3/00014251_029_s3.png,4,126860,414150,0.460032,0.298728,0.833308,0.337277,0.598040,0.175164,0.458940,0.468975,0.162016,280.401498,0.400073,1.176077,0.363910,0.004603,0.980932,0.685685,0.300473,0.460032,0.721405,0.314315,124441,289709,632007,2419,126860,414150
100,dataset/Expert/00014280_000_expert.png,dataset/sample_3/00014280_000_s3.png,4,80972,3127,0.044020,0.022505,0.510771,0.038498,0.858412,0.035291,0.043720,0.074365,0.003779,787.372847,4.276180,0.414068,0.079613,0.085165,0.022860,0.998681,0.591941,0.044020,0.923327,0.001319,1851,1276,966328,79121,80972,3127
101,dataset/Expert/00014447_004_expert.png,dataset/sample_3/00014447_004_s3.png,5,130232,38447,0.151329,0.081858,0.535017,0.100396,0.764233,0.084237,0.150795,0.455860,0.008102,428.626877,2.383236,0.751899,0.171309,0.021993,0.098002,0.972032,0.331963,0.151329,0.863479,0.027968,12763,25684,892660,117469,130232,38447
102,dataset/Expert/00015792_005_expert.png,dataset/sample_3/00015792_005_s3.png,5,71680,6320,0.065205,0.033701,0.515805,0.054734,0.870598,0.050626,0.064933,0.162051,0.003941,509.400628,1.414594,0.405004,0.075463,0.056220,0.035477,0.996134,0.402373,0.065205,0.930464,0.003866,2543,3777,973119,69137,71680,6320
103,dataset/Expert/00016267_000_expert.png,dataset/sample_3/00016267_000_s3.png,5,0,50794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,dataset/Expert/00016429_015_expert.png,dataset/sample_3/00016429_015_s3.png,5,111102,217170,0.486944,0.321828,0.786493,0.403291,0.730358,0.314656,0.486315,0.676890,0.108092,212.602916,0.466569,1.007331,0.237408,0.004132,0.719384,0.853601,0.368030,0.486944,0.839380,0.146399,79925,137245,800229,31177,111102,217170
105,dataset/Expert/00016587_069_expert.png,dataset/sample_3/00016587_069_s3.png,2,43671,4189,0.000000,0.000000,0.497916,0,0.912881,0,0,0.175052,0.000246,583.442371,2.919697,0.286888,0.049621,0,0.000000,0.995831,0.000000,0.000000,0.954357,0.004169,0,4189,1000716,43671,43671,4189
106,dataset/Expert/00016589_005_expert.png,dataset/sample_3/00016589_005_s3.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,dataset/Expert/00017028_000_expert.png,dataset/sample_3/00017028_000_s3.png,3,33925,4680,0.133092,0.071290,0.536823,0.126238,0.938204,0.122056,0.132967,0.242456,0.007916,674.710308,1.526705,0.231499,0.036190,0.025544,0.075726,0.997919,0.548932,0.133092,0.968083,0.002081,2569,2111,1012540,31356,33925,4680
108,dataset/Expert/00017137_016_expert.png,dataset/sample_3/00017137_016_s3.png,4,58297,137088,0.220324,0.123800,0.626257,0.154350,0.751652,0.127274,0.219755,0.596740,0.015740,440.709655,2.112651,0.837687,0.196238,0.013878,0.369213,0.883302,0.157009,0.220324,0.854720,0.116698,21524,115564,874715,36773,58297,137088
109,dataset/Expert/00017214_015_expert.png,dataset/sample_3/00017214_015_s3.png,4,79081,11664,0.255507,0.146465,0.573262,0.240788,0.879444,0.223835,0.255255,0.257072,0.041780,344.117712,1.309760,0.390416,0.073932,0.011427,0.146597,0.999927,0.993913,0.255507,0.935571,0.000073,11593,71,969424,67488,79081,11664
110,dataset/Expert/00017243_010_expert.png,dataset/sample_3/00017243_010_s3.png,3,146754,72912,0.194768,0.107891,0.544319,0.112293,0.719535,0.088906,0.194108,0.663844,0.008607,697.200832,2.323954,0.931092,0.232441,0.016213,0.145768,0.942871,0.293395,0.194768,0.831312,0.057129,21392,51520,850302,125362,146754,72912
111,dataset/Expert/00018063_000_expert.png,dataset/sample_3/00018063_000_s3.png,1,0,32725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,dataset/Expert/00018366_000_expert.png,dataset/sample_3/00018366_000_s3.png,4,10030,4615,0.475111,0.311571,0.672883,0.471927,0.985446,0.468419,0.475083,0.630249,0.019662,532.233971,0.987669,0.079362,0.010580,0.004332,0.346859,0.998906,0.753846,0.475111,0.992669,0.001094,3479,1136,1037410,6551,10030,4615
113,dataset/Expert/00018980_002_expert.png,dataset/sample_3/00018980_002_s3.png,1,7995,39960,0.000000,0.000000,0.480799,0,0.912716,0,0,0.333438,0.000429,300.106648,3.693442,0.297293,0.053298,0,0.000000,0.961598,0.000000,0.000000,0.954267,0.038402,0,39960,1000621,7995,7995,39960
114,dataset/Expert/00019013_002_expert.png,dataset/sample_3/00019013_002_s3.png,2,101577,2300,0.039816,0.020313,0.510057,0.035680,0.827855,0.031914,0.039444,0.044283,0.005665,648.353299,2.049833,0.470203,0.097274,0.094570,0.020359,0.999755,0.899130,0.039816,0.904880,0.000245,2068,232,946767,99509,101577,2300
115,dataset/Expert/00019124_090_expert.png,dataset/sample_3/00019124_090_s3.png,5,55609,7372,0.156904,0.085131,0.543202,0.146306,0.903850,0.138430,0.156707,0.234102,0.013996,487.000000,1.298789,0.331541,0.057245,0.021072,0.088853,0.997552,0.670239,0.156904,0.949361,0.002448,4941,2431,990536,50668,55609,7372
116,dataset/Expert/00019495_004_expert.png,dataset/sample_3/00019495_004_s3.png,2,13523,6150,0.253342,0.145044,0.590372,0.247273,0.972375,0.243743,0.253288,0.625222,0.009592,591.882590,1.630745,0.132170,0.019423,0.011558,0.184279,0.996466,0.405203,0.253342,0.985991,0.003534,2492,3658,1031395,11031,13523,6150
117,dataset/Expert/00019767_016_expert.png,dataset/sample_3/00019767_016_s3.png,4,30283,27753,0.000000,0.000000,0.486373,0,0.895432,0,0,0.956406,0.001134,296.000000,5.970371,0.362829,0.081093,0,0.000000,0.972746,0.000000,0.000000,0.944653,0.027254,0,27753,990540,30283,30283,27753
118,dataset/Expert/00020000_000_expert.png,dataset/sample_3/00020000_000_s3.png,2,82502,67028,0.646104,0.477219,0.783067,0.619247,0.904161,0.583221,0.645907,0.896516,0.138724,455.095594,0.461536,0.462888,0.087070,0.002148,0.585513,0.980621,0.720684,0.646104,0.949533,0.019379,48306,18722,947352,34196,82502,67028
119,dataset/Expert/00020124_003_expert.png,dataset/sample_3/00020124_003_s3.png,4,58241,40276,0.510247,0.342504,0.708131,0.486947,0.912207,0.462333,0.510067,0.817646,0.072397,481.037421,1.091204,0.399653,0.073859,0.003764,0.431552,0.984710,0.624044,0.510247,0.953986,0.015290,25134,15142,975193,33107,58241,40276
