,true_mask_path,pred_mask_path,review,true_mask_pixels,pred_mask_pixels,DICE,JACRD,AUC,KAPPA,RNDIND,ADJRIND,ICCORR,VOLSMTY,MUTINF,HDRFDST,MAHLNBS,VARINFO,GCOERR,PROBDST,SNSVTY,SPCFTY,PRCISON,FMEASR,ACURCY,FALLOUT,TP,FP,TN,FN,REFVOL,SEGVOL
85,dataset/Expert/00003787_003_expert.png,dataset/sample_2/00003787_003_s2.png,3,20247,27930,0.766092,0.620866,0.951114,0.760735,0.978737,0.752175,0.766050,0.840526,0.094813,58.249464,0.590751,0.125149,0.018425,0.001197,0.911444,0.990785,0.660723,0.766092,0.989253,0.009215,18454,9476,1018853,1793,20247,27930
86,dataset/Expert/00003894_005_expert.png,dataset/sample_2/00003894_005_s2.png,5,108108,197160,0.708283,0.548326,0.952655,0.663464,0.844572,0.588100,0.707950,0.708283,0.291988,166.337007,0.456578,0.592094,0.131494,0.001615,1.000000,0.905311,0.548326,0.708283,0.915073,0.094689,108108,89052,851416,0,108108,197160
87,dataset/Expert/00003973_008_expert.png,dataset/sample_2/00003973_008_s2.png,1,74644,26271,0.477768,0.313861,0.660369,0.457668,0.904533,0.432316,0.477572,0.520656,0.083176,395.031644,1.226901,0.372929,0.067884,0.004287,0.322960,0.997778,0.917628,0.477768,0.949740,0.002222,24107,2164,971768,50537,74644,26271
88,dataset/Expert/00004808_090_expert.png,dataset/sample_2/00004808_090_s2.png,4,197128,441846,0.617014,0.446146,0.856293,0.482455,0.642171,0.277384,0.616099,0.617014,0.279416,182.035711,0.158483,1.120518,0.337503,0.002434,1.000000,0.712586,0.446146,0.617014,0.766619,0.287414,197128,244718,606730,0,197128,441846
89,dataset/Expert/00004911_018_expert.png,dataset/sample_2/00004911_018_s2.png,4,17278,7055,0.528583,0.359234,0.685801,0.524035,0.978360,0.518167,0.528540,0.579871,0.035309,298.323650,1.311199,0.108781,0.015385,0.003497,0.372207,0.999395,0.911552,0.528583,0.989060,0.000605,6431,624,1030674,10847,17278,7055
90,dataset/Expert/00005089_014_expert.png,dataset/sample_2/00005089_014_s2.png,4,15546,34968,0.000000,0.000000,0.483075,0,0.908294,0,0,0.615513,0.000731,428.000000,2.978287,0.320760,0.062772,0,0.000000,0.966150,0.000000,0.000000,0.951826,0.033850,0,34968,998062,15546,15546,34968
91,dataset/Expert/00005215_000_expert.png,dataset/sample_2/00005215_000_s2.png,5,0,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,dataset/Expert/00005353_000_expert.png,dataset/sample_2/00005353_000_s2.png,5,124388,210945,0.707273,0.547117,0.926710,0.655921,0.830300,0.571568,0.706906,0.741877,0.278825,183.861361,0.512942,0.692014,0.148624,0.001623,0.953356,0.900065,0.562165,0.707273,0.906386,0.099935,118586,92359,831829,5802,124388,210945
93,dataset/Expert/00006323_009_expert.png,dataset/sample_2/00006323_009_s2.png,2,32216,64289,0.278265,0.161619,0.683369,0.247461,0.875976,0.229432,0.278006,0.667655,0.024744,381.588784,1.697687,0.481147,0.094132,0.010171,0.416780,0.949957,0.208854,0.278265,0.933576,0.050043,13427,50862,965498,18789,32216,64289
94,dataset/Expert/00006948_002_expert.png,dataset/sample_2/00006948_002_s2.png,4,88884,86517,0.802971,0.670804,0.887754,0.784992,0.936256,0.754436,0.802843,0.986505,0.235985,368.108680,0.308771,0.357744,0.062001,0.000962,0.792280,0.983228,0.813956,0.802971,0.967042,0.016772,70421,16096,943596,18463,88884,86517
95,dataset/Expert/00007034_016_expert.png,dataset/sample_2/00007034_016_s2.png,1,144984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,dataset/Expert/00007558_006_expert.png,dataset/sample_2/00007558_006_s2.png,3,12863,123216,0.000000,0.000000,0.440516,0,0.774133,0,0,0.189052,0.002227,638.769129,5.485879,0.613174,0.141872,0,0.000000,0.881033,0.000000,0.000000,0.870225,0.118967,0,123216,912497,12863,12863,123216
97,dataset/Expert/00007882_001_expert.png,dataset/sample_2/00007882_001_s2.png,4,167256,566946,0.447732,0.288438,0.762954,0.267217,0.525677,0.048433,0.446215,0.455613,0.139165,478.338792,0.434457,1.350021,0.500740,0.004837,0.982703,0.543205,0.289909,0.447732,0.613308,0.456795,164363,402583,478737,2893,167256,566946
98,dataset/Expert/00008008_027_expert.png,dataset/sample_2/00008008_027_s2.png,2,68865,72219,0.206841,0.115350,0.576528,0.149668,0.809341,0.131404,0.206424,0.976227,0.011222,521.000000,1.252255,0.688833,0.166704,0.015038,0.211878,0.941179,0.202038,0.206841,0.893282,0.058821,14591,57628,922083,54274,68865,72219
99,dataset/Expert/00008386_000_expert.png,dataset/sample_2/00008386_000_s2.png,2,6715,9405,0.813524,0.685663,0.986869,0.812120,0.994283,0.809755,0.813513,0.833127,0.045810,19.416488,0.353712,0.038134,0.004911,0.000899,0.976471,0.997266,0.697182,0.813524,0.997133,0.002734,6557,2848,1039013,158,6715,9405
100,dataset/Expert/00008547_001_expert.png,dataset/sample_2/00008547_001_s2.png,3,52810,4740,0.130182,0.069623,0.534968,0.122906,0.909080,0.116701,0.129996,0.164726,0.012297,800.960673,2.140500,0.305063,0.052005,0.026202,0.070934,0.999002,0.790295,0.130182,0.952261,0.000998,3746,994,994772,49064,52810,4740
101,dataset/Expert/00008554_009_expert.png,dataset/sample_2/00008554_009_s2.png,2,30794,25620,0.479810,0.315625,0.713813,0.465554,0.945593,0.451805,0.479701,0.908285,0.046349,84.380092,1.510290,0.264167,0.046610,0.004252,0.439501,0.988125,0.528259,0.479810,0.972013,0.011875,13534,12086,1005696,17260,30794,25620
102,dataset/Expert/00008814_010_expert.png,dataset/sample_2/00008814_010_s2.png,2,18345,30360,0.677672,0.512484,0.943070,0.670485,0.970505,0.659968,0.677613,0.753311,0.079805,446.448205,0.856055,0.156643,0.023909,0.001865,0.899591,0.986550,0.543577,0.677672,0.985028,0.013450,16503,13857,1016374,1842,18345,30360
103,dataset/Expert/00009368_006_expert.png,dataset/sample_2/00009368_006_s2.png,4,61231,133332,0.574169,0.402691,0.916874,0.537123,0.854460,0.485948,0.573860,0.629421,0.150939,504.572096,0.632842,0.568745,0.115062,0.002908,0.912218,0.921531,0.418924,0.574169,0.920987,0.078469,55856,77476,909869,5375,61231,133332
104,dataset/Expert/00009437_008_expert.png,dataset/sample_2/00009437_008_s2.png,5,28884,17490,0.575883,0.404379,0.729120,0.566884,0.963190,0.555769,0.575810,0.754302,0.057908,60.000000,0.491610,0.188483,0.029534,0.002888,0.462297,0.995943,0.763465,0.575883,0.981243,0.004057,13353,4137,1015555,15531,28884,17490
105,dataset/Expert/00009507_004_expert.png,dataset/sample_2/00009507_004_s2.png,3,31191,33516,0.799573,0.666074,0.910929,0.793201,0.975570,0.782766,0.799525,0.964069,0.122600,60.108236,0.534453,0.152061,0.023046,0.000983,0.829374,0.992484,0.771840,0.799573,0.987632,0.007516,25869,7647,1009738,5322,31191,33516
106,dataset/Expert/00009619_000_expert.png,dataset/sample_2/00009619_000_s2.png,5,36058,34518,0.828384,0.707043,0.902737,0.822410,0.977165,0.812249,0.828339,0.978180,0.139280,56.356011,0.438747,0.146204,0.021843,0.000812,0.810694,0.994779,0.846863,0.828384,0.988449,0.005221,29232,5286,1007232,6826,36058,34518
107,dataset/Expert/00010060_038_expert.png,dataset/sample_2/00010060_038_s2.png,2,16356,275408,0.093836,0.049228,0.791695,0.066342,0.622871,0.043426,0.092849,0.112118,0.016596,495.025252,1.205975,0.913481,0.267079,0.037870,0.836941,0.746450,0.049704,0.093836,0.747862,0.253550,13689,261719,770501,2667,16356,275408
108,dataset/Expert/00010103_014_expert.png,dataset/sample_2/00010103_014_s2.png,5,57511,71280,0.316994,0.188350,0.651808,0.272849,0.846295,0.246974,0.316666,0.893090,0.030877,425.836823,1.998302,0.603217,0.131819,0.008450,0.354941,0.948674,0.286378,0.316994,0.916110,0.051326,20413,50867,940198,37098,57511,71280
109,dataset/Expert/00010277_000_expert.png,dataset/sample_2/00010277_000_s2.png,3,90200,73274,0.832450,0.712989,0.874443,0.818450,0.949122,0.793478,0.832348,0.896461,0.251599,171.000000,0.261028,0.285324,0.047024,0.000789,0.754346,0.994541,0.928597,0.832450,0.973879,0.005459,68042,5232,953144,22158,90200,73274
110,dataset/Expert/00010381_000_expert.png,dataset/sample_2/00010381_000_s2.png,3,49307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,dataset/Expert/00010447_018_expert.png,dataset/sample_2/00010447_018_s2.png,3,56672,33489,0.644580,0.475558,0.754136,0.629713,0.940747,0.608738,0.644461,0.742871,0.110926,403.774690,1.082891,0.285510,0.048270,0.002162,0.512740,0.995533,0.867688,0.644580,0.969440,0.004467,29058,4431,987473,27614,56672,33489
112,dataset/Expert/00010815_006_expert.png,dataset/sample_2/00010815_006_s2.png,4,53289,64085,0.900029,0.818230,0.989940,0.894155,0.977870,0.882966,0.899985,0.908021,0.243296,132.060592,0.211259,0.135139,0.020492,0.000436,0.991199,0.988682,0.824218,0.900029,0.988810,0.011318,52820,11265,984022,469,53289,64085
113,dataset/Expert/00010936_016_expert.png,dataset/sample_2/00010936_016_s2.png,2,17665,18525,0.829014,0.707962,0.922887,0.826013,0.988267,0.820967,0.828991,0.976237,0.085451,33.241540,0.116581,0.080579,0.011157,0.000809,0.849193,0.996582,0.809771,0.829014,0.994099,0.003418,15001,3524,1027387,2664,17665,18525
114,dataset/Expert/00011157_001_expert.png,dataset/sample_2/00011157_001_s2.png,4,58774,65785,0.649283,0.480695,0.831200,0.627211,0.920149,0.597793,0.649120,0.943713,0.125789,106.887792,0.389349,0.398205,0.073682,0.002118,0.688008,0.974391,0.614684,0.649283,0.958339,0.025609,40437,25348,964454,18337,58774,65785
115,dataset/Expert/00011237_006_expert.png,dataset/sample_2/00011237_006_s2.png,3,39847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,dataset/Expert/00011269_019_expert.png,dataset/sample_2/00011269_019_s2.png,1,3351,15807,0.349828,0.211995,0.994041,0.346381,0.976524,0.342190,0.349782,0.349828,0.019860,688.443171,1.087611,0.104187,0.014397,0.007288,1.000000,0.988083,0.211995,0.349828,0.988121,0.011917,3351,12456,1032769,0,3351,15807
117,dataset/Expert/00011355_011_expert.png,dataset/sample_2/00011355_011_s2.png,4,39493,216336,0.301569,0.177557,0.900297,0.254053,0.717270,0.197945,0.300901,0.308745,0.082067,376.824893,1.358843,0.801718,0.201504,0.009082,0.976755,0.823839,0.178311,0.301569,0.829598,0.176161,38575,177761,831322,918,39493,216336
118,dataset/Expert/00011450_000_expert.png,dataset/sample_2/00011450_000_s2.png,4,49848,34132,0.747726,0.597094,0.813558,0.737585,0.960407,0.721440,0.747647,0.812860,0.135867,546.000000,0.667166,0.211141,0.033889,0.001323,0.629855,0.997262,0.919870,0.747726,0.979795,0.002738,31397,2735,995993,18451,49848,34132
119,dataset/Expert/00011502_001_expert.png,dataset/sample_2/00011502_001_s2.png,5,0,156024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,dataset/Expert/00000072_000_expert.png,dataset/sample_3/00000072_000_s3.png,1,0,10836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,dataset/Expert/00000150_002_expert.png,dataset/sample_3/00000150_002_s3.png,5,2729,39494,0.129266,0.069099,0.982423,0.125006,0.932335,0.120440,0.129129,0.129266,0.012440,170.038231,1.060395,0.232695,0.037485,0.026416,1.000000,0.964847,0.069099,0.129266,0.964938,0.035153,2729,36765,1009082,0,2729,39494
122,dataset/Expert/00000181_061_expert.png,dataset/sample_3/00000181_061_s3.png,4,62059,55040,0.552712,0.381895,0.749233,0.526360,0.905089,0.496968,0.552517,0.940059,0.089214,394.000000,1.368773,0.442652,0.085851,0.003174,0.521455,0.977011,0.587954,0.552712,0.950049,0.022989,32361,22679,963838,29698,62059,55040
123,dataset/Expert/00000211_019_expert.png,dataset/sample_3/00000211_019_s3.png,4,138819,204816,0.733301,0.578907,0.910486,0.683326,0.840475,0.600835,0.732959,0.807944,0.284782,116.000000,0.270424,0.706871,0.145688,0.001426,0.907614,0.913359,0.615157,0.733301,0.912599,0.086641,125994,78822,830935,12825,138819,204816
124,dataset/Expert/00000211_041_expert.png,dataset/sample_3/00000211_041_s3.png,3,124276,221616,0.606155,0.434879,0.858597,0.535630,0.773922,0.439011,0.605646,0.718583,0.187420,129.321305,0.578696,0.894302,0.200708,0.002548,0.843542,0.873651,0.473034,0.606155,0.870083,0.126349,104832,116784,807516,19444,124276,221616
125,dataset/Expert/00000344_003_expert.png,dataset/sample_3/00000344_003_s3.png,2,30639,22077,0.007891,0.003961,0.492653,0,0.905221,0,0.007697,0.837583,0.000288,230.867928,3.834600,0.337207,0.070482,0.493024,0.006789,0.978516,0.009422,0.007891,0.950123,0.021484,208,21869,996068,30431,30639,22077
126,dataset/Expert/00000468_033_expert.png,dataset/sample_3/00000468_033_s3.png,2,5520,6318,0.893732,0.807880,0.978674,0.893132,0.997603,0.892048,0.893727,0.932590,0.040582,7.280110,0.230157,0.019361,0.002240,0.000466,0.958333,0.999014,0.837290,0.893732,0.998800,0.000986,5290,1028,1042028,230,5520,6318
127,dataset/Expert/00000808_002_expert.png,dataset/sample_3/00000808_002_s3.png,2,20972,38304,0.501856,0.334985,0.843215,0.488638,0.945266,0.474076,0.501746,0.707605,0.055002,380.474703,0.962958,0.257587,0.042617,0.003893,0.709231,0.977199,0.388315,0.501856,0.971840,0.022801,14874,23430,1004174,6098,20972,38304
128,dataset/Expert/00000830_000_expert.png,dataset/sample_3/00000830_000_s3.png,3,4889,44950,0.196192,0.108765,0.980808,0.189374,0.926509,0.181781,0.196043,0.196192,0.021550,482.570202,1.127705,0.255009,0.042361,0.016067,1.000000,0.961616,0.108765,0.196192,0.961795,0.038384,4889,40061,1003626,0,4889,44950
129,dataset/Expert/00000974_002_expert.png,dataset/sample_3/00000974_002_s3.png,1,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,dataset/Expert/00001075_024_expert.png,dataset/sample_3/00001075_024_s3.png,3,54921,30845,0.556864,0.385871,0.713898,0.539516,0.930137,0.518290,0.556722,0.719283,0.082637,451.159617,1.276207,0.322589,0.055713,0.003121,0.434806,0.992991,0.774194,0.556864,0.963755,0.007009,23880,6965,986690,31041,54921,30845
131,dataset/Expert/00001187_006_expert.png,dataset/sample_3/00001187_006_s3.png,2,52405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,dataset/Expert/00002350_001_expert.png,dataset/sample_3/00002350_001_s3.png,5,13134,13261,0.700360,0.538888,0.849933,0.696541,0.985029,0.691153,0.700331,0.995188,0.050678,563.888287,0.831521,0.093617,0.013910,0.001678,0.703746,0.996120,0.697006,0.700360,0.992457,0.003880,9243,4018,1031424,3891,13134,13261
133,dataset/Expert/00002578_000_expert.png,dataset/sample_3/00002578_000_s3.png,4,116908,4740,0.042549,0.021737,0.509914,0.034157,0.802523,0.029870,0.042115,0.077930,0.003697,820.883670,3.694777,0.538724,0.115537,0.088244,0.022137,0.997690,0.545992,0.042549,0.888924,0.002310,2588,2152,929516,114320,116908,4740
134,dataset/Expert/00002583_014_expert.png,dataset/sample_3/00002583_014_s3.png,4,17593,130880,0.236986,0.134421,0.945059,0.213728,0.807267,0.186959,0.236563,0.236986,0.051870,214.114455,0.537442,0.562255,0.122562,0.012626,1.000000,0.890117,0.134421,0.236986,0.891961,0.109883,17593,113287,917696,0,17593,130880
135,dataset/Expert/00002597_000_expert.png,dataset/sample_3/00002597_000_s3.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,dataset/Expert/00002706_004_expert.png,dataset/sample_3/00002706_004_s3.png,1,24489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,dataset/Expert/00002711_000_expert.png,dataset/sample_3/00002711_000_s3.png,5,210024,103125,0.476751,0.312983,0.660730,0.397233,0.736308,0.313436,0.476139,0.658632,0.104653,405.000000,1.183206,0.976946,0.228388,0.004304,0.355421,0.966039,0.723850,0.476751,0.843736,0.033961,74647,28478,810074,135377,210024,103125
138,dataset/Expert/00002763_031_expert.png,dataset/sample_3/00002763_031_s3.png,4,110632,185464,0.570835,0.399419,0.828130,0.505473,0.786998,0.424332,0.570361,0.747271,0.149248,179.000000,0.686770,0.860903,0.189215,0.002948,0.763893,0.892368,0.455673,0.570835,0.878813,0.107632,84511,100953,836991,26121,110632,185464
139,dataset/Expert/00002856_009_expert.png,dataset/sample_3/00002856_009_s3.png,2,27063,22454,0.690430,0.527218,0.813195,0.683010,0.971190,0.672542,0.690373,0.906921,0.078731,59.481089,0.667399,0.164765,0.025709,0.001758,0.631637,0.994753,0.761290,0.690430,0.985381,0.005247,17094,5360,1016153,9969,27063,22454
140,dataset/Expert/00002980_000_expert.png,dataset/sample_3/00002980_000_s3.png,5,93912,174926,0.623818,0.453296,0.898746,0.574190,0.825710,0.502594,0.623440,0.698651,0.192843,157.546818,0.353756,0.699701,0.147564,0.002365,0.892889,0.904602,0.479363,0.623818,0.903553,0.095398,83853,91073,863591,10059,93912,174926
141,dataset/Expert/00003072_028_expert.png,dataset/sample_3/00003072_028_s3.png,2,148573,128700,0.598248,0.426786,0.753696,0.537400,0.810102,0.463290,0.597832,0.928327,0.147989,638.000000,1.043558,0.829850,0.182599,0.002634,0.558237,0.949155,0.644437,0.598248,0.893765,0.050845,82939,45761,854242,65634,148573,128700
142,dataset/Expert/00003333_002_expert.png,dataset/sample_3/00003333_002_s3.png,3,71951,115830,0.734110,0.579917,0.954965,0.709521,0.909302,0.669112,0.733924,0.766329,0.225170,116.275535,0.411124,0.411719,0.077109,0.001420,0.957957,0.951973,0.595062,0.734110,0.952384,0.048027,68926,46904,929721,3025,71951,115830
143,dataset/Expert/00003391_001_expert.png,dataset/sample_3/00003391_001_s3.png,3,34614,80726,0.049419,0.025336,0.502766,0.003367,0.812744,0.002973,0.049010,0.600208,0.000010,273.000000,3.308073,0.600722,0.136481,0.075432,0.082337,0.923196,0.035305,0.049419,0.895439,0.076804,2850,77876,936086,31764,34614,80726
144,dataset/Expert/00003400_003_expert.png,dataset/sample_3/00003400_003_s3.png,3,66390,55418,0.477456,0.313591,0.705593,0.445512,0.885966,0.415144,0.477219,0.909924,0.068888,467.831166,1.119035,0.501073,0.100732,0.004292,0.438003,0.973183,0.524721,0.477456,0.939299,0.026817,29079,26339,955847,37311,66390,55418
145,dataset/Expert/00003787_003_expert.png,dataset/sample_3/00003787_003_s3.png,3,20247,20280,0.826609,0.704462,0.911925,0.823193,0.986687,0.817459,0.826583,0.999186,0.092495,30.870698,0.387890,0.090275,0.012806,0.000823,0.827283,0.996567,0.825937,0.826609,0.993299,0.003433,16750,3530,1024799,3497,20247,20280
146,dataset/Expert/00003894_005_expert.png,dataset/sample_3/00003894_005_s3.png,5,108108,128480,0.856527,0.749057,0.954176,0.838435,0.937353,0.804493,0.856400,0.913893,0.332430,30.805844,0.139113,0.350470,0.059221,0.000657,0.937229,0.971123,0.788621,0.856527,0.967628,0.028877,101322,27158,913310,6786,108108,128480
147,dataset/Expert/00003973_008_expert.png,dataset/sample_3/00003973_008_s3.png,1,74644,43956,0.535818,0.365950,0.706583,0.509960,0.900509,0.479974,0.535613,0.741248,0.090888,351.000000,1.170473,0.439584,0.081377,0.003397,0.425674,0.987492,0.722859,0.535818,0.947498,0.012508,31774,12182,961750,42870,74644,43956
148,dataset/Expert/00004808_090_expert.png,dataset/sample_3/00004808_090_s3.png,4,197128,105560,0.524785,0.355734,0.686102,0.453069,0.763279,0.370110,0.524247,0.697484,0.127590,421.000000,1.057534,0.913195,0.206566,0.003551,0.402901,0.969303,0.752397,0.524785,0.862822,0.030697,79423,26137,825311,117705,197128,105560
149,dataset/Expert/00004911_018_expert.png,dataset/sample_3/00004911_018_s3.png,4,17278,9180,0.551138,0.380393,0.710075,0.545946,0.977605,0.539604,0.551094,0.693930,0.037256,293.293368,1.367165,0.119086,0.017143,0.003194,0.421982,0.998168,0.794227,0.551138,0.988674,0.001832,7291,1889,1029409,9987,17278,9180
150,dataset/Expert/00005089_014_expert.png,dataset/sample_3/00005089_014_s3.png,4,15546,147530,0.190660,0.105375,0.936118,0.168351,0.779947,0.143381,0.190167,0.190660,0.042957,423.494982,0.995921,0.611452,0.139133,0.016647,1.000000,0.872236,0.105375,0.190660,0.874130,0.127764,15546,131984,901046,0,15546,147530
151,dataset/Expert/00005215_000_expert.png,dataset/sample_3/00005215_000_s3.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,dataset/Expert/00005353_000_expert.png,dataset/sample_3/00005353_000_s3.png,5,124388,87478,0.728460,0.572896,0.804613,0.698972,0.896290,0.652076,0.728246,0.825786,0.222640,217.020736,0.636925,0.494253,0.092525,0.001462,0.620381,0.988844,0.882142,0.728460,0.945135,0.011156,77168,10310,913878,47220,124388,87478
153,dataset/Expert/00006323_009_expert.png,dataset/sample_3/00006323_009_s3.png,2,32216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,dataset/Expert/00006948_002_expert.png,dataset/sample_3/00006948_002_s3.png,4,88884,11904,0.179327,0.098495,0.549342,0.162558,0.854680,0.148402,0.179019,0.236219,0.022559,597.608568,2.763789,0.463268,0.089350,0.017947,0.101672,0.997013,0.759157,0.179327,0.921118,0.002987,9037,2867,956825,79847,88884,11904
155,dataset/Expert/00007034_016_expert.png,dataset/sample_3/00007034_016_s3.png,1,144984,16107,0.000000,0.000000,0.491087,0,0.739946,0,0,0.199974,0.003325,651.400031,7.577137,0.687566,0.168715,0,0.000000,0.982174,0.000000,0.000000,0.846372,0.017826,0,16107,887485,144984,144984,16107
156,dataset/Expert/00007558_006_expert.png,dataset/sample_3/00007558_006_s3.png,3,12863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,dataset/Expert/00007882_001_expert.png,dataset/sample_3/00007882_001_s3.png,4,167256,12036,0.109230,0.057770,0.527999,0.089736,0.741777,0.073322,0.108634,0.134261,0.017613,616.105510,2.077940,0.688348,0.163236,0.031980,0.058545,0.997454,0.813559,0.109230,0.847691,0.002546,9792,2244,879076,157464,167256,12036
158,dataset/Expert/00008008_027_expert.png,dataset/sample_3/00008008_027_s3.png,2,68865,10088,0.241967,0.137635,0.569080,0.229028,0.892362,0.214910,0.241744,0.255544,0.033845,589.502332,1.664593,0.360149,0.065433,0.012285,0.138706,0.999453,0.946868,0.241967,0.942924,0.000547,9552,536,979175,59313,68865,10088
159,dataset/Expert/00008386_000_expert.png,dataset/sample_3/00008386_000_s3.png,2,6715,2940,0.609011,0.437826,0.718913,0.607480,0.992826,0.605273,0.608997,0.609011,0.021479,37.576588,0.791872,0.040727,0.005176,0.002518,0.437826,1.000000,1.000000,0.609011,0.996400,0.000000,2940,0,1041861,3775,6715,2940
160,dataset/Expert/00008547_001_expert.png,dataset/sample_3/00008547_001_s3.png,3,52810,20448,0.350132,0.212218,0.617598,0.331333,0.913318,0.315193,0.349955,0.558246,0.036800,728.659729,1.666668,0.352968,0.061877,0.007279,0.242852,0.992345,0.627201,0.350132,0.954597,0.007655,12825,7623,988143,39985,52810,20448
161,dataset/Expert/00008554_009_expert.png,dataset/sample_3/00008554_009_s3.png,2,30794,38808,0.325163,0.194146,0.670231,0.302315,0.914425,0.287844,0.324988,0.884860,0.026636,146.102704,2.098627,0.366350,0.070656,0.008139,0.367474,0.972988,0.291589,0.325163,0.955206,0.027012,11316,27492,990290,19478,30794,38808
162,dataset/Expert/00008814_010_expert.png,dataset/sample_3/00008814_010_s3.png,2,18345,84531,0.351724,0.213389,0.960860,0.332534,0.880886,0.309157,0.351476,0.356643,0.063528,445.193216,1.352730,0.404423,0.077405,0.007228,0.986209,0.935511,0.214028,0.351724,0.936398,0.064489,18092,66439,963792,253,18345,84531
163,dataset/Expert/00009368_006_expert.png,dataset/sample_3/00009368_006_s3.png,4,61231,7452,0.216997,0.121703,0.560852,0.206948,0.902685,0.195600,0.216797,0.216997,0.029738,392.720002,1.087364,0.322496,0.057530,0.014150,0.121703,1.000000,1.000000,0.216997,0.948712,0.000000,7452,0,987345,53779,61231,7452
164,dataset/Expert/00009437_008_expert.png,dataset/sample_3/00009437_008_s3.png,5,28884,52452,0.416470,0.263001,0.775775,0.394975,0.913571,0.375651,0.416293,0.710239,0.047488,609.000000,1.381281,0.373446,0.067457,0.005495,0.586380,0.965171,0.322905,0.416470,0.954737,0.034829,16937,35515,984177,11947,28884,52452
165,dataset/Expert/00009507_004_expert.png,dataset/sample_3/00009507_004_s3.png,3,31191,44370,0.808062,0.677940,0.982586,0.801114,0.972720,0.789206,0.808008,0.825585,0.147646,60.108236,0.256434,0.150630,0.023544,0.000931,0.978776,0.986396,0.688055,0.808062,0.986169,0.013604,30529,13841,1003544,662,31191,44370
166,dataset/Expert/00009619_000_expert.png,dataset/sample_3/00009619_000_s3.png,5,36058,12426,0.459038,0.297891,0.653666,0.449332,0.951225,0.437558,0.458940,0.512581,0.048488,391.062655,1.411316,0.211788,0.033587,0.004621,0.308614,0.998718,0.895542,0.459038,0.974987,0.001282,11128,1298,1011220,24930,36058,12426
167,dataset/Expert/00010060_038_expert.png,dataset/sample_3/00010060_038_s3.png,2,16356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,dataset/Expert/00010103_014_expert.png,dataset/sample_3/00010103_014_s3.png,5,57511,1974,0.000000,0.000000,0.499004,0,0.892978,0,0,0.066370,0.000153,566.467122,2.004670,0.326089,0.058608,0,0.000000,0.998008,0.000000,0.000000,0.943271,0.001992,0,1974,989091,57511,57511,1974
169,dataset/Expert/00010277_000_expert.png,dataset/sample_3/00010277_000_s3.png,3,90200,187162,0.552044,0.381257,0.866675,0.493209,0.791099,0.416935,0.551580,0.650414,0.152414,189.504617,0.853046,0.794987,0.174441,0.003182,0.848758,0.884592,0.409047,0.552044,0.881510,0.115408,76558,110604,847772,13642,90200,187162
170,dataset/Expert/00010381_000_expert.png,dataset/sample_3/00010381_000_s3.png,3,49307,164160,0.369490,0.226610,0.837506,0.320335,0.776236,0.269644,0.368988,0.461964,0.074534,178.314329,0.660265,0.750550,0.166240,0.006692,0.799826,0.875186,0.240235,0.369490,0.871642,0.124814,39437,124723,874546,9870,49307,164160
171,dataset/Expert/00010447_018_expert.png,dataset/sample_3/00010447_018_s3.png,3,56672,53820,0.473699,0.310358,0.716952,0.444449,0.895235,0.417067,0.473483,0.974188,0.064488,329.028874,1.117750,0.466374,0.094525,0.004357,0.461780,0.972124,0.486250,0.473699,0.944542,0.027876,26170,27650,964254,30502,56672,53820
172,dataset/Expert/00010815_006_expert.png,dataset/sample_3/00010815_006_s3.png,4,53289,39886,0.856152,0.748485,0.874242,0.849609,0.974763,0.837740,0.856102,0.856152,0.191873,32.202484,0.217765,0.139349,0.022349,0.000659,0.748485,1.000000,1.000000,0.856152,0.987218,0.000000,39886,0,995287,13403,53289,39886
